date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
19/3/2016 16:30,120,0,21.29,36.03,19.2,37.45,22.39,34.06,20.92666667,34.62333333,18.5,43.59,9.256666667,23.63,19.2,29.1,22.5,37.09,19.39,35.29,7.05,762.2,68.5,3,34.5,1.6
19/3/2016 16:40,100,0,21.2,35.9,19.2,37.4,22.35666667,34.12666667,20.96333333,35.03,18.5,43.5,9.39,23.43,19.2,29.03333333,22.6,37.02666667,19.39,35.26,7.066666667,762.1666667,68.33333333,3,32.66666667,1.6
19/3/2016 16:50,110,0,21.2,35.96666667,19.2,37.4,22.35666667,34.26,20.89,35.09,18.5,43.5,9.426666667,23.56333333,19.2,28.96333333,22.675,36.85,19.39,35.2,7.083333333,762.1333333,68.16666667,3,30.83333333,1.6
19/3/2016 17:00,100,0,21.2,35.93,19.2,37.46666667,22.26,34.4,20.89,35.12666667,18.5,43.5,9.5,23.16333333,19.26,28.96333333,22.7,36.7,19.39,35.2,7.1,762.1,68,3,29,1.6
19/3/2016 17:10,100,0,21.2,35.93,19.2,37.46666667,22.175,34.4,20.96333333,35.2,18.5,43.5,9.3,23.12333333,19.23,28.89,22.7,36.73,19.39,35.2,7.066666667,762.1,68,3.166666667,28.16666667,1.566666667
19/3/2016 17:20,90,0,21.2,36.03,19.2,37.5,22.1,34.4,21.16333333,35.16333333,18.5,43.5,9.1,23.39666667,19.29,28.89,22.76,36.79,19.39,35.03,7.033333333,762.1,68,3.333333333,27.33333333,1.533333333
19/3/2016 17:30,80,0,21.26,36.09,19.26,37.56,22.1,34.4,21.35666667,35.03,18.5,43.43333333,8.963333333,24.36666667,19.26,28.82666667,22.76,36.79,19.39,35.09,7,762.1,68,3.5,26.5,1.5
19/3/2016 17:40,80,0,21.32333333,36.09,19.39,37.59,22.1,34.32666667,21.63333333,34.96666667,18.5,43.4,8.83,24.82666667,19.2,28.76,22.7,36.86333333,19.39,35,6.966666667,762.1,68,3.666666667,25.66666667,1.466666667
19/3/2016 17:50,90,0,21.39,36.03,19.46333333,37.66333333,22.1,34.4,21.82666667,34.9,18.5,43.4,8.66,25.46,19.2,28.79,22.7,37.03,19.39,35,6.933333333,762.1,68,3.833333333,24.83333333,1.433333333
19/3/2016 18:00,110,0,21.42666667,36.03,19.6,37.56,22.1,34.4,22,34.7,18.5,43.345,8.46,25.46,19.26,28.79,22.7,37.09,19.39,35,6.9,762.1,68,4,24,1.4
19/3/2016 18:10,110,10,21.5,36.0225,19.66666667,37.56,22.1,34.43333333,22,34.62666667,18.5,43.29,8.3,26.33333333,19.2,28.79,22.7,37.06,19.32333333,34.9,6.85,762.1166667,68.16666667,3.833333333,24,1.366666667
19/3/2016 18:20,130,30,21.5,36,19.73,37.59,22.1,34.5,21.96333333,34.5,18.5,43.29,8.226666667,26.93333333,19.26,28.85666667,22.76,36.93333333,19.32333333,34.9,6.8,762.1333333,68.33333333,3.666666667,24,1.333333333
19/3/2016 18:30,220,20,21.53333333,36,19.79,37.53,22.1,34.59,21.96333333,34.5,18.5,43.29,8.033333333,28.36666667,19.2,28.82333333,22.79,36.79,19.35666667,34.9,6.75,762.15,68.5,3.5,24,1.3
19/3/2016 18:40,200,20,21.66666667,36.6,19.89,37.46666667,22.1,34.59,22,34.29,18.5,43.29,7.7175,29.545,19.2,28.89,22.79,36.73,19.29,34.9,6.7,762.1666667,68.66666667,3.333333333,24,1.266666667
19/3/2016 18:50,150,10,21.73,37.7,19.89,37.4,22.1,34.73,22.06666667,34.29,18.5,43.32666667,7.53,29.5,19.2,28.89,22.89,36.66333333,19.29,34.79,6.65,762.1833333,68.83333333,3.166666667,24,1.233333333
19/3/2016 19:00,140,10,21.79,37.96,19.89,37.62666667,22.16666667,34.86333333,22,34.13333333,18.5,43.4,7.4,29.59666667,19.2,28.89,22.89,36.39,19.29,34.79,6.6,762.2,69,3,24,1.2
19/3/2016 19:10,120,10,21.89,38.09,19.89,37.76,22.2,35.12666667,21.8925,33.725,18.56666667,43.53,7.333333333,29.99666667,19.2,28.89,22.79,36.12666667,19.29,34.79,6.516666667,762.2,69.83333333,2.833333333,23.33333333,1.283333333
19/3/2016 19:20,90,0,21.89,38.29666667,19.92666667,37.93333333,22.2,35.26,21.79,33.43333333,18.5,43.66333333,7.19,30.63,19.2,28.89,22.85666667,36.26,19.29,34.79,6.433333333,762.2,70.66666667,2.666666667,22.66666667,1.366666667
19/3/2016 19:30,100,0,22,37.76666667,20,38.13333333,22.2,35.4,21.7,33.26,18.6,43.73,7.123333333,31.09666667,19.2,28.89,22.92666667,36.4,19.29,34.73,6.35,762.2,71.5,2.5,22,1.45
19/3/2016 19:40,110,0,22,37.3,20,38.4,22.2,35.32666667,21.63333333,33.06666667,18.53333333,43.79,7.09,31.63,19.2,28.89,23,36.4,19.29,34.73,6.266666667,762.2,72.33333333,2.333333333,21.33333333,1.533333333
19/3/2016 19:50,120,0,22.03333333,36.93,20,38.22333333,22.2,35.29,21.56666667,32.9,18.6,43.9,7.03,31.89,19.2,28.89,23.03333333,36.46333333,19.29,34.7,6.183333333,762.2,73.16666667,2.166666667,20.66666667,1.616666667
19/3/2016 20:00,140,10,22.1,36.59666667,20,37.96333333,22.2,35.23,21.5,32.9,18.53333333,43.9,7,32.29,19.2,28.92666667,23.1,36.53,19.29,34.7,6.1,762.2,74,2,20,1.7
19/3/2016 20:10,110,0,22.1,36.26,20.1,37.93333333,22.2,35.16333333,21.35666667,32.73,18.6,43.82666667,6.95,32.745,19.2,29,23.1,36.59,19.2,34.59,6.066666667,762.2666667,74.83333333,2.166666667,20.33333333,1.833333333
19/3/2016 20:20,100,0,22.16666667,36.26,20.1,38.06,22.2,35.09,21.29,32.86333333,18.6,43.9,6.9,33.3,19.2,29,23.1,36.33333333,19.26,34.59,6.033333333,762.3333333,75.66666667,2.333333333,20.66666667,1.966666667
19/3/2016 20:30,120,0,22.2,36.29,20.1,38.06,22.2,35.045,21.29,33.06666667,18.6,43.9,6.9,34.1,19.2,29,23.03333333,36.06666667,19.23,34.53,6,762.4,76.5,2.5,21,2.1
19/3/2016 20:40,100,0,22.2,36.23,20.1,38,22.2,35,21.29,33.26,18.6,43.9,6.8,35.76333333,19.2,29.1,22.96333333,35.72333333,19.23,34.53,5.966666667,762.4666667,77.33333333,2.666666667,21.33333333,2.233333333
19/3/2016 20:50,80,10,22.29,36.2,20.1,38.06666667,22.2,35,21.2,33.43333333,18.6,43.79,6.8,37.36333333,19.2,29.16666667,22.89,35.59,19.2,34.5,5.933333333,762.5333333,78.16666667,2.833333333,21.66666667,2.366666667
19/3/2016 21:00,100,0,22.29,36.2,20.1,38.2,22.2,35,21.2,33.56,18.6,43.79,6.763333333,38.55666667,19.2,29.2,22.89,35.36333333,19.2,34.56,5.9,762.6,79,3,22,2.5
19/3/2016 21:10,100,0,22.29,36.09,20.1,38.2,22.2,35,21.1,33.73,18.6,43.79,6.69,39.63,19.2,29.26,22.82333333,35.23,19.2,34.59,5.833333333,762.5833333,79.33333333,3.166666667,22.33333333,2.483333333
19/3/2016 21:20,100,0,22.29,36.09,20.03333333,38.12666667,22.16666667,35,21.1,33.86333333,18.6,43.7,6.59,40.39,19.2,29.39,22.79,35.06,19.2,34.59,5.766666667,762.5666667,79.66666667,3.333333333,22.66666667,2.466666667
19/3/2016 21:30,100,0,22.29,36,20,38.09,22.16666667,35,21.06666667,34,18.6,43.62666667,6.5675,40.9975,19.2,29.39,22.79,35,19.2,34.66333333,5.7,762.55,80,3.5,23,2.45
19/3/2016 21:40,90,0,22.29,35.96666667,20,38.09,22.16666667,35,21.06666667,34.06,18.6,43.59,6.5,41.66,19.2,29.5,22.76,34.86333333,19.2,34.7,5.633333333,762.5333333,80.33333333,3.666666667,23.33333333,2.433333333
19/3/2016 21:50,100,0,22.29,35.9,20,38.09,22.1,35,21,34.09,18.6,43.53,6.466666667,42.56666667,19.2,29.525,22.7,34.79,19.2,34.7,5.566666667,762.5166667,80.66666667,3.833333333,23.66666667,2.416666667
19/3/2016 22:00,90,0,22.29,35.9,19.92666667,38.09,22.1,35,21,34.16333333,18.6,43.5,6.4,42.83333333,19.2,29.6,22.7,34.7,19.2,34.7,5.5,762.5,81,4,24,2.4
19/3/2016 22:10,90,0,22.29,35.82666667,19.89,38.16333333,22.1,35,20.96333333,34.23,18.6,43.43333333,6.3,43.53,19.2,29.6,22.7,34.7,19.2,34.7,5.466666667,762.5,81.33333333,3.833333333,24.16666667,2.433333333
19/3/2016 22:20,80,30,22.29,35.79,19.89,38.09,22.1,35,20.945,34.3175,18.6,43.4,6.226666667,43.79,19.2,29.6,22.6,34.5,19.2,34.7,5.433333333,762.5,81.66666667,3.666666667,24.33333333,2.466666667
19/3/2016 22:30,40,0,22.23,35.73,19.79,37.96666667,22.1,35.06,20.96333333,34.6,18.6,43.4,6.19,44.43333333,19.2,29.66333333,22.6,34.83333333,19.2,34.76,5.4,762.5,82,3.5,24.5,2.5
19/3/2016 22:40,70,0,22.2,35.7,19.79,37.82666667,22,35.23,20.89,34.86333333,18.6,43.29,6.19,44.63333333,19.2,29.79,22.7,35.75666667,19.23,35.53,5.366666667,762.5,82.33333333,3.333333333,24.66666667,2.533333333
19/3/2016 22:50,60,0,22.2,35.7,19.745,37.845,22,35.36333333,20.89,34.86333333,18.6,43.36333333,6.09,44.65666667,19.2,29.82333333,22.7,36.42333333,19.29,35.99,5.333333333,762.5,82.66666667,3.166666667,24.83333333,2.566666667
19/3/2016 23:00,50,0,22.2,35.79,19.7,38,22,35.4,20.89,34.79,18.56666667,43.53,6.09,45.26333333,19.2,29.96333333,22.76,37.22666667,19.32333333,36.5,5.3,762.5,83,3,25,2.6
19/3/2016 23:10,30,10,22.13333333,35.86333333,19.63333333,38,21.92666667,35.4,20.82333333,34.79,18.56666667,43.59,6.06,45.73,19.2,30.03333333,22.7,37.76666667,19.32333333,36.83333333,5.266666667,762.5,83.16666667,3,24.83333333,2.6
19/3/2016 23:20,30,0,22.1,35.9,19.6,38.09,21.89,35.5,20.79,34.79,18.6,43.62666667,6,45.93,19.2,30.1,22.66666667,38.2,19.32333333,37.12666667,5.233333333,762.5,83.33333333,3,24.66666667,2.6
19/3/2016 23:30,40,0,22.1,35.96666667,19.6,38.16333333,21.89,35.5,20.79,34.79,18.53333333,43.7,5.966666667,46.36,19.2,30.1,22.575,38.425,19.39,37.26,5.2,762.5,83.5,3,24.5,2.6
19/3/2016 23:40,50,0,22,35.9,19.5,38.2,21.89,35.545,20.76,34.79,18.5,43.79,5.9,46.83333333,19.2,30.16666667,22.5,38.96,19.35666667,37.32666667,5.166666667,762.5,83.66666667,3,24.33333333,2.6
19/3/2016 23:50,60,0,22,35.9,19.5,38.26,21.89,35.59,20.7,34.79,18.5,43.79,5.866666667,47.32666667,19.26,30.26,22.5,39.53,19.35666667,37.46666667,5.133333333,762.5,83.83333333,3,24.16666667,2.6
20/3/2016 0:00,50,0,22,36,19.46333333,38.36333333,21.82333333,35.53,20.7,34.79,18.5,43.9,5.8,47.66,19.2,30.26,22.5,40.06333333,19.39,37.59,5.1,762.5,84,3,24,2.6
20/3/2016 0:10,60,0,22,36,19.39,38.36333333,21.82333333,35.56666667,20.7,34.79,18.5,43.9,5.8,48.09666667,19.29,30.39,22.5,40.43333333,19.39,37.695,5.116666667,762.4666667,83.66666667,3,23.83333333,2.566666667
20/3/2016 0:20,70,0,21.96333333,36.09,19.35666667,38.43333333,21.82333333,35.62666667,20.7,34.86333333,18.5,44,5.7725,48.4975,19.29,30.39,22.5,40.69333333,19.39,37.79,5.133333333,762.4333333,83.33333333,3,23.66666667,2.533333333
20/3/2016 0:30,60,0,21.89,36.16333333,19.29,38.5,21.82333333,35.62666667,20.63333333,34.79,18.5,44.03,5.69,48.9,19.29,30.39,22.39,41.06666667,19.39,37.93333333,5.15,762.4,83,3,23.5,2.5
20/3/2016 0:40,50,10,21.89,36.12666667,19.26,38.59,21.89,35.7,20.6,34.79,18.5,44.09,5.69,49.15666667,19.29,30.46333333,22.39,41.33333333,19.39,38.06,5.166666667,762.3666667,82.66666667,3,23.33333333,2.466666667
20/3/2016 0:50,60,0,21.865,36.1725,19.2,38.59,21.89,35.7,20.6,34.79,18.5,44.12666667,5.69,49.29,19.29,30.5,22.39,41.46333333,19.39,38.23,5.183333333,762.3333333,82.33333333,3,23.16666667,2.433333333
20/3/2016 1:00,50,0,21.79,36.09,19.2,38.7,21.96333333,35.7,20.6,34.79,18.5,44.2,5.69,49.33333333,19.29,30.525,22.39,41.66333333,19.39,38.36333333,5.2,762.3,82,3,23,2.4
20/3/2016 1:10,50,0,21.79,36.09,19.13333333,38.7,22,35.73,20.53333333,34.86333333,18.5,44.2,5.69,49.33333333,19.29,30.6,22.39,41.82666667,19.39,38.59,5.216666667,762.3,81.66666667,3,23,2.35
20/3/2016 1:20,60,0,21.73,36.09,19.1,38.79,22,35.79,20.5,34.9,18.5,44.26,5.69,49.26,19.29,30.6,22.32333333,41.96666667,19.39,38.72333333,5.233333333,762.3,81.33333333,3,23,2.3
20/3/2016 1:30,50,0,21.7,36.16333333,19.1,38.79,22,35.82666667,20.5,34.9,18.5,44.29,5.69,49.46,19.29,30.6,22.29,42.09,19.39,38.93333333,5.25,762.3,81,3,23,2.25
20/3/2016 1:40,60,0,21.7,36.16333333,19,38.79,22,35.9,20.5,34.9,18.5,44.36333333,5.656666667,49.66333333,19.29,30.63333333,22.29,42.16333333,19.39,39.06,5.266666667,762.3,80.66666667,3,23,2.2
20/3/2016 1:50,70,0,21.66666667,36.09,19,38.86333333,22.03333333,35.93333333,20.46333333,34.86333333,18.5,44.4,5.656666667,49.53,19.29,30.7,22.29,42.29,19.39,39.09,5.283333333,762.3,80.33333333,3,23,2.15
20/3/2016 2:00,50,0,21.6,36.09,18.89,38.9,22.1,36.06,20.39,34.79,18.5,44.46666667,5.623333333,48.56666667,19.29,30.7,22.23,42.29,19.39,39.09,5.3,762.3,80,3,23,2.1
20/3/2016 2:10,60,10,21.6,36.09,18.89,38.845,22.1,36.09,20.46333333,34.9,18.5,44.5,5.69,47.76666667,19.23,30.63333333,22.29,42.29,19.42666667,39.12666667,5.266666667,762.2666667,79.33333333,3,23.33333333,1.933333333
20/3/2016 2:20,50,0,21.6,36.09,18.89,38.9,22.1,36.09,20.46333333,34.9,18.5,44.5,5.69,47.22333333,19.29,30.7,22.29,42.36333333,19.42666667,39.12666667,5.233333333,762.2333333,78.66666667,3,23.66666667,1.766666667
20/3/2016 2:30,50,0,21.5,36.12666667,18.79,38.82666667,22.1,36.09,20.39,34.79,18.5,44.5,5.69,46.83,19.23,30.63333333,22.26,42.29,19.39,39.09,5.2,762.2,78,3,24,1.6
20/3/2016 2:40,40,0,21.5,36.2,18.79,38.9,22.1,36.09,20.39,34.79,18.5,44.56,5.623333333,46.36333333,19.23,30.63333333,22.2,42.23,19.46333333,39.16333333,5.166666667,762.1666667,77.33333333,3,24.33333333,1.433333333
20/3/2016 2:50,40,0,21.5,36.2,18.76,38.9,22.1,36.245,20.39,34.79,18.5,44.59,5.69,46.36333333,19.29,30.7,22.2,42.045,19.42666667,39.32666667,5.133333333,762.1333333,76.66666667,3,24.66666667,1.266666667
20/3/2016 3:00,30,0,21.42666667,36.12666667,18.7,38.96666667,22.1,36.26,20.39,34.79,18.5,44.59,5.656666667,46.56,19.26,30.66666667,22.2,41.86333333,19.42666667,39.4,5.1,762.1,76,3,25,1.1
20/3/2016 3:10,40,0,21.39,36.09,18.7,38.93333333,22.1,36.26,20.35666667,34.79,18.5,44.62666667,5.59,45.675,19.2,30.6,22.2,41.73,19.39,39.43333333,5.083333333,762.05,76.16666667,3,25.16666667,1.133333333
20/3/2016 3:20,70,0,21.39,36.09,18.63333333,39,22.1,36.29,20.29,34.79,18.42666667,44.62666667,5.59,45.2,19.23,30.63333333,22.16666667,41.7,19.445,39.5675,5.066666667,762,76.33333333,3,25.33333333,1.166666667
20/3/2016 3:30,60,0,21.39,36.09,18.66666667,39,22.1,36.36333333,20.29,34.79,18.5,44.7,5.59,44.4,19.23,30.63333333,22.1,41.7,19.39,39.59,5.05,761.95,76.5,3,25.5,1.2
20/3/2016 3:40,60,10,21.32333333,36.16333333,18.6,39,22.1,36.4,20.29,34.79,18.5,44.7,5.59,44.06666667,19.23,30.63333333,22.16666667,41.7,19.42666667,39.73,5.033333333,761.9,76.66666667,3,25.66666667,1.233333333
20/3/2016 3:50,50,0,21.35666667,36.2,18.6,39,22.1,36.4,20.29,34.79,18.42666667,44.62666667,5.5,43.86333333,19.23,30.63333333,22.1,41.62666667,19.5,39.79,5.016666667,761.85,76.83333333,3,25.83333333,1.266666667
20/3/2016 4:00,50,0,21.29,36.2,18.53333333,39,22.1,36.5,20.29,34.79,18.46333333,44.66333333,5.5,43.93,19.2,30.6,22.1,41.7,19.5,39.79,5,761.8,77,3,26,1.3
20/3/2016 4:10,60,0,21.29,36.2,18.5,39.03,22.1,36.5,20.23,34.7,18.46333333,44.66333333,5.5,44.39,19.2,30.6,22.1,41.7,19.5,39.79,4.983333333,761.75,77,3.166666667,25.16666667,1.283333333
20/3/2016 4:20,50,0,21.2,36.09,18.5,39.09,22.1,36.59,20.29,34.7,18.5,44.7,5.5,44.33,19.2,30.6,22.1,41.76,19.5,39.79,4.966666667,761.7,77,3.333333333,24.33333333,1.266666667
20/3/2016 4:30,60,0,21.2,36.09,18.39,39.03,22.1,36.59,20.2,34.66333333,18.42666667,44.62666667,5.4,43.55666667,19.2,30.6,22.1,41.7,19.5,39.79,4.95,761.65,77,3.5,23.5,1.25
20/3/2016 4:40,60,0,21.2,36.09,18.39,39.09,22.1,36.59,20.2,34.59,18.42666667,44.73,5.4,43.03,19.2,30.6,22,41.46666667,19.5,39.82666667,4.933333333,761.6,77,3.666666667,22.66666667,1.233333333
20/3/2016 4:50,60,0,21.2,36.09,18.35666667,39.09,22.1,36.59,20.2,34.59,18.42666667,44.73,5.4,42.86333333,19.2,30.56666667,22,41.4,19.5,39.9,4.916666667,761.55,77,3.833333333,21.83333333,1.216666667
20/3/2016 5:00,50,0,21.16666667,36.2,18.35666667,39.16333333,22.2,36.59,20.2,34.66333333,18.39,44.7,5.4,42.99,19.2,30.5,22,41.26,19.5,39.9,4.9,761.5,77,4,21,1.2
20/3/2016 5:10,60,0,21.1,36.2,18.29,39.2,22.2,36.59,20.2,34.59,18.46333333,44.76,5.3,43.09,19.2,30.5,22,41.2,19.5,39.9,4.883333333,761.5,77.33333333,3.833333333,28.16666667,1.233333333
20/3/2016 5:20,50,0,21.1,36.2,18.29,39.2225,22.2,36.59,20.2,34.59,18.39,44.7,5.3,43.09,19.2,30.5,22,41.16333333,19.5,39.9,4.866666667,761.5,77.66666667,3.666666667,35.33333333,1.266666667
20/3/2016 5:30,50,0,21.1,36.2,18.29,39.29,22.2,36.59,20.2,34.59,18.39,44.7,5.3,43.23,19.2,30.5,22,41.09,19.5,39.9,4.85,761.5,78,3.5,42.5,1.3
20/3/2016 5:40,50,0,21.06666667,36.26,18.2,39.23,22.1,36.59,20.1,34.59,18.39,44.7,5.3,43.29,19.2,30.5,22,41,19.5,39.9,4.833333333,761.5,78.33333333,3.333333333,49.66666667,1.333333333
20/3/2016 5:50,60,0,21,36.2,18.2,39.29,22.1,36.59,20.1,34.59,18.46333333,44.76,5.3,43.3,19.2,30.5,21.92666667,41,19.5,39.96666667,4.816666667,761.5,78.66666667,3.166666667,56.83333333,1.366666667
20/3/2016 6:00,60,0,21,36.2,18.2,39.4,22.1,36.7,20.1,34.59,18.39,44.7,5.3,43.46333333,19.2,30.5,21.89,40.9,19.5,40,4.8,761.5,79,3,64,1.4
20/3/2016 6:10,60,0,20.92666667,36.2,18.13333333,39.4,22.2,36.7,20.1,34.59,18.39,44.76,5.3,43.72333333,19.2,30.5,21.89,40.9,19.5,40,4.8,761.55,79,2.833333333,64,1.416666667
20/3/2016 6:20,50,0,20.89,36.29,18.16666667,39.43333333,22.2,36.7,20.1,34.59,18.39,44.76,5.3,43.96333333,19.2,30.5,21.89,40.9,19.5,40.09,4.8,761.6,79,2.666666667,64,1.433333333
20/3/2016 6:30,50,0,20.89,36.29,18.1,39.5,22.2,36.66333333,20.1,34.59,18.39,44.76,5.3,44.22333333,19.2,30.5,21.89,40.9,19.5,40.09,4.8,761.65,79,2.5,64,1.45
20/3/2016 6:40,40,0,20.89,36.29,18.1,39.5,22.2,36.66333333,20.1,34.59,18.39,44.79,5.3,44.5,19.2,30.5,21.82333333,40.9,19.5,40.09,4.8,761.7,79,2.333333333,64,1.466666667
20/3/2016 6:50,40,0,20.89,36.29,18.1,39.5,22.16666667,36.59,20.03333333,34.53,18.39,44.79,5.3,44.62666667,19.13333333,30.5,21.79,40.93333333,19.5,40.23,4.8,761.75,79,2.166666667,64,1.483333333
20/3/2016 7:00,30,0,20.79,36.23,18.1,39.59,22.1,36.66333333,20.06666667,34.56,18.39,44.86333333,5.3,44.82666667,19.2,30.5,21.79,41.06,19.5,40.23,4.8,761.8,79,2,64,1.5
20/3/2016 7:10,50,0,20.79,36.29,18.1,39.59,22.06666667,36.66333333,20,34.5,18.39,45.12666667,5.3,45.02666667,19.2,30.5,21.79,41.09,19.5,40.26,4.833333333,761.8,79.33333333,2.166666667,56.66666667,1.566666667
20/3/2016 7:20,60,0,20.79,36.29,18.1,39.59,22,36.66333333,20,34.5,18.39,45.2,5.333333333,45.32666667,19.13333333,30.5,21.79,41.09,19.5,40.26,4.866666667,761.8,79.66666667,2.333333333,49.33333333,1.633333333
20/3/2016 7:30,60,0,20.79,36.29,18.03333333,39.59,22,36.7,20,34.5,18.39,45.23,5.4,45.6,19.2,30.5,21.79,41.32666667,19.5,40.29,4.9,761.8,80,2.5,42,1.7
20/3/2016 7:40,60,0,20.79,36.29,18,39.62666667,22,36.7,20,34.5,18.39,45.23,5.433333333,45.86,19.2,30.5,21.79,41.52666667,19.5,40.29,4.933333333,761.8,80.33333333,2.666666667,34.66666667,1.766666667
20/3/2016 7:50,60,0,20.79,36.29,18,39.7,22,36.7,20,34.5,18.39,45.2,5.5,46.06,19.13333333,30.5,21.79,41.79,19.5,40.29,4.966666667,761.8,80.66666667,2.833333333,27.33333333,1.833333333
20/3/2016 8:00,80,0,20.73,36.29,18,39.7,22.06666667,36.76,20,34.5,18.39,45.2,5.5,46.12666667,19.1,30.6,21.79,41.86333333,19.5,40.36333333,5,761.8,81,3,20,1.9
20/3/2016 8:10,110,0,20.7,36.45666667,18,39.7,22,36.7,19.89,34.46666667,19.93,82.76666667,5.5,46.26,19.16666667,30.6,21.79,41.79,19.5,40.62666667,5.016666667,761.85,81,3.166666667,20.16666667,1.933333333
20/3/2016 8:20,100,0,20.76,36.99,18,39.995,22,36.56666667,19.96333333,34.4,20.45666667,82.96666667,5.59,46.46333333,19.1,30.5,21.79,41.73,19.5,40.56666667,5.033333333,761.9,81,3.333333333,20.33333333,1.966666667
20/3/2016 8:30,90,0,20.79,37.15666667,18,40.32666667,21.96333333,36.22333333,19.96333333,34.4,19.79333333,83.42333333,5.59,46.59,19.1,30.42666667,21.79,40.8,19.5,40.43,5.05,761.95,81,3.5,20.5,2
20/3/2016 8:40,100,0,20.79,37.15666667,18,40.4,21.82333333,36.03,19.89,34.46666667,19.46,82.89666667,5.69,46.845,19.03333333,30.23,21.79,39.99333333,19.5,40.15666667,5.066666667,762,81,3.666666667,20.66666667,2.033333333
20/3/2016 8:50,100,0,20.79,37.06,18,40.29,21.79,35.76,19.89,34.5,19.16666667,81.86333333,5.8,46.93333333,19.03333333,30.23,21.79,39.29666667,19.5,39.93,5.083333333,762.05,81,3.833333333,20.83333333,2.066666667
20/3/2016 9:00,90,0,20.79,37,18,40.29,21.73,35.7,19.89,34.43333333,19.1,81.06333333,5.8,46.93333333,19.06666667,30.26,21.79,38.89,19.42666667,39.59666667,5.1,762.1,81,4,21,2.1
20/3/2016 9:10,100,0,20.79,36.9,18,40.16333333,21.7,35.56,19.89,34.4,19.1,79.22666667,5.8,47.09,19,30.2,21.79,38.43,19.39,39.22333333,5.183333333,762.05,80.5,3.833333333,22.16666667,2.1
20/3/2016 9:20,90,0,20.79,36.9,18,40.03,21.7,35.5,19.89,34.32666667,19.03333333,77.1,5.866666667,47.22333333,19,30.2,21.79,38.03,19.39,39.09,5.266666667,762,80,3.666666667,23.33333333,2.1
20/3/2016 9:30,140,0,20.79,36.79,18,39.86333333,21.63333333,35.36,19.85666667,34.26,19,73.66333333,5.933333333,47.59,19,30.2,21.79,37.645,19.39,38.7,5.35,761.95,79.5,3.5,24.5,2.1
20/3/2016 9:40,370,0,20.79,36.73,18,39.79,21.6,35.29,19.79,34.12666667,18.92666667,70.45666667,6.126666667,47.46333333,19,30.2,21.89,37.43,19.39,38.6175,5.433333333,761.9,79,3.333333333,25.66666667,2.1
20/3/2016 9:50,230,0,20.79,36.59,18.1,39.66333333,21.66666667,35.36333333,19.79,34.09,18.89,68.64,6.4,46.62333333,19,30.2,21.82333333,37.15666667,19.39,38.46333333,5.516666667,761.85,78.5,3.166666667,26.83333333,2.1
20/3/2016 10:00,100,0,20.79,36.59,18.03333333,38.92333333,21.6,35.26,19.79,34.09,18.79,66.1,6.4,45.62333333,19,30.2,21.79,36.96666667,19.39,38.26,5.6,761.8,78,3,28,2.1
20/3/2016 10:10,90,0,20.79,36.62333333,18,38.46666667,21.6,35.12666667,19.79,34,18.79,63.1,6.563333333,44.63,19,30.2,21.73,36.82666667,19.32333333,38.12666667,5.633333333,761.85,78.33333333,2.833333333,28,2.183333333
20/3/2016 10:20,140,0,20.79,37.95666667,18.13333333,38.6,21.6,35,19.79,34,18.79,60.82666667,6.896666667,43.83,19,30.2,21.89,37,19.39,38.06,5.666666667,761.9,78.66666667,2.666666667,28,2.266666667
20/3/2016 10:30,150,0,20.89,38.95,18.29,38.86,21.6,35.06,19.79,33.96666667,18.79,59.02666667,7.123333333,41.46,19,30.13333333,21.89,37.06,19.39,37.93333333,5.7,761.95,79,2.5,28,2.35
20/3/2016 10:40,110,10,20.89,39.86,18.43,39.13333333,21.6,35.23,19.79,33.9,18.79,57.29333333,7.263333333,41.06666667,19,30.2,22.03333333,37.12666667,19.35666667,37.76,5.733333333,762,79.33333333,2.333333333,28,2.433333333
20/3/2016 10:50,130,0,20.96333333,39.46666667,18.53333333,39.23,21.6,35.43,19.79,33.9,18.79,56.23333333,7.263333333,40.86,19,30.2,22.03333333,37.12666667,19.35666667,37.62666667,5.766666667,762.05,79.66666667,2.166666667,28,2.516666667
20/3/2016 11:00,100,0,21,38.69333333,18.6,39.56333333,21.6,35.59,19.79,33.9,18.76,55.16666667,7.123333333,41.19333333,19,30.2,22.1,37.29,19.32333333,37.5,5.8,762.1,80,2,28,2.6
20/3/2016 11:10,130,0,21,38.22666667,18.63333333,39.73,21.66666667,35.66333333,19.79,33.9,18.715,54.15,7.26,42.06666667,19,30.23,22.16666667,37.29,19.32333333,37.43333333,5.8,762.05,80.66666667,2.333333333,30,2.716666667
20/3/2016 11:20,490,0,21,37.83333333,18.76,39.73,21.6,35.59,19.79,33.93333333,18.73,53.6,7.4,42.26,19,30.29,22.29,37.5,19.29,37.36333333,5.8,762,81.33333333,2.666666667,32,2.833333333
20/3/2016 11:30,410,0,21,37.7,18.79,39.495,21.6,35.79666667,19.79,34,18.7,52.86333333,7.295,42.9,19,30.32333333,22.35666667,37.5,19.29,37.29,5.8,761.95,82,3,34,2.95
